1310,ep-494781,CCC1OC(=O)OC1C
1311,ep-533765,CCC1CCOC(=O)C1
1312,ep-503957,CC1COC(=O)OC1C
1313,ep-28711,CC1OCCOC1=O
1314,ep-513826,CCC1OCOC(=O)O1
1315,ep-508034,CC1OC(=O)CC1(C)C
1316,ep-1718,O=C1CCCC1
1317,ep-493440,CCC1OCC(=O)C1C
1318,ep-498501,CCC1CCCOC1=O
1319,ep-6498,CC1CCCC1=O
1320,ep-29350,CCC1OCOC1=O
1321,ep-498334,CCC(=O)C1CCOC1
1322,ep-525999,CC(=O)C1CCCC1C
1323,ep-513530,COC1CC(C)C(=O)O1
1324,ep-498533,CCC1COCC(=O)C1
1325,ep-508272,CCC1CC(=O)OC1C
1326,ep-29312,CC1OCOCC1=O
1327,ep-526476,CC1CCC(=O)CC1C
1328,ep-26585,CC1(C)COC(=O)O1
1329,ep-527412,COCC1OCC(=O)O1
1330,ep-508327,COC1OC(=O)CC1C
1331,ep-508207,CC1(C)COCC(=O)C1
1332,ep-525527,CCC1CCC(=O)C1C
1333,ep-505896,CCOC1OCCC1=O
1334,ep-531522,CCC1(C)CCC(=O)C1
1335,ep-525061,COC1OCCOC1=O
1336,ep-508867,CC1CC(=O)OC1(C)C
1337,ep-493985,CC(=O)C1CCC(C)O1
1338,ep-28170,CC1OC(=O)C(C)O1
1339,ep-507962,CC1(C)COCOC1=O
1340,ep-1885,O=C1OCCO1
1341,ep-507961,CC1(C)CCCOC1=O
1342,ep-527372,COC(=O)C1OCCO1
1343,ep-493898,CC(=O)C1OCOC1C
1344,ep-513641,CC(=O)OC1CCCO1
1345,ep-524174,CC1CC(=O)C(C)(C)O1
1346,ep-8056,CC1COC(=O)O1
1347,ep-513636,CCOC1CCC(=O)O1
1348,ep-8902,O=C1CCOCC1
1349,ep-513533,COC1(C)CCC(=O)O1
1350,ep-494039,CC(=O)C1CC(C)CO1
1351,ep-525500,CC1CCC(C)C(=O)C1
1352,ep-532499,CC(=O)C1CCOCC1
1353,ep-513849,COC1OC(C)OC1=O
1354,ep-37247,CC1CCOC(=O)C1
1355,ep-32890,COC1OCCC1=O
1356,ep-532081,COC1CC(=O)CCO1
1357,ep-532076,COC1CC(=O)C(C)C1
1358,ep-513619,COC1(C)OCC(=O)O1
1359,ep-494482,CCC1CCC(=O)CO1
1360,ep-513775,CC(=O)OC1OCCO1
1361,ep-498317,CCC1C(=O)COC1C
1362,ep-527327,COCC1CC(=O)CO1
1363,ep-32621,CC(=O)C1OCCO1
1364,ep-503756,CCC1OCC(=O)CO1
1365,ep-503127,COC1CC(=O)OCO1
1366,ep-493889,COC1(C)CCCC1=O
1367,ep-527315,COCC1OCCC1=O
1368,ep-493926,COC1CCC(C)C1=O
1369,ep-498553,CCC1CCC(=O)OC1
1370,ep-29260,CC1CCOC(=O)O1
1371,ep-493937,COC1CCOCC1=O
1372,ep-503852,COC1OCC(=O)CO1
1373,ep-29258,CCC1COC(=O)O1
1374,ep-524260,CC1(C)CC(=O)OCO1
1375,ep-7879,CC1CCC(=O)O1
1376,ep-493401,COC1C(=O)CCC1C
1377,ep-37223,CC1COC(=O)C1C
1378,ep-38082,CC(=O)C1CCOC1
1379,ep-31095,COC1COC(=O)C1
1380,ep-527151,CC1(C)COCC(=O)O1
1381,ep-32539,CCC1OCC(=O)O1
1382,ep-503305,COC1CC(C)OC1=O
1383,ep-529221,CCCC1OCC(=O)O1
1384,ep-534179,COC1OCC(C)C1=O
1385,ep-503236,CC1(C)OCCC(=O)O1
1386,ep-513778,CCOC1OCC(=O)O1
1387,ep-535113,CCC1CCOCC1=O
1388,ep-498498,COC(=O)C1CCCC1
1389,ep-503610,CCOC1CCOC1=O
1390,ep-497779,CC1C(=O)OCC1(C)C
1391,ep-494490,CCC1CC(=O)OCO1
1392,ep-6612,CC1CCOC1=O
1393,ep-6504,CC1COCC1=O
1394,ep-8959,O=C1COCOC1
1395,ep-9462,CC1OCC(=O)O1
1396,ep-8910,O=C1CCCOC1
1397,ep-7990,CC1OCOC1=O
1398,ep-1744,O=C1CCCO1
